name,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd
fri_c3_500_50,0.01152209637059316,0.0028673573362617403,2.807320320160349,4.485978453382215e-16,0.1,0.5116262074282453,,0.0,0.0045114592540764645,0.009544473891481,0.9881489563064276,0.04009447281596462,0.05833393629920475,0.04009447489298731,0.058333937944619337,1.0000000543139336,0.5003817241722063,47.70829370043915,0.5,0.09050966799187804,,,1.0310707266963843,,,10.0,1.7118965549999998,0.13540974272693876,3.7747569667264407,0.0467474162653336,-1.071486660437307,0.7219185600617398,0.35457556359525594,1.2652553026259998,0.11192925715216505,1.85185816,0.5700601737071579,-2.1199999985377363e-09,1.1395738549765726e-08,-0.02480149,0.060715328662763975,-1.7225816200000004,0.10518148982551007,0.020712309740336235,0.0467474162653336,50,0,0,2,0.005714285714285714,1,500,0.0,50,2,134.53873784985106,,0.26176137612740985,3.5744397799999996,0.5736596086945669,0.35457556359525594,1.0000000271569662,1.3460230187582737e-08,,0.07827861646394003,0.2775581506585086,8.032096256641101e-08,5.679549730214005e-07,-0.014961485533333329,0.04049236076910135,1.0000000543139336,2.6920461182018387e-08,0.7382386238725902,39,5.923076923076923,1.3255508365366133,0.025641025641025647,0.046690181081750944,504.99047619047593,324.5195885036714,0.5,0.054392829322042084,38,0.76,0.076,4.75,2.9640705601780613,2.235294117647059,2.2508168451893718,5.012987012987013,1.77329240689612,0.14375573256348284,0.0806887902898425,0.11899038461538461,0.08724450072500887,0.019999999999999997,0.06495820030490394
kc2,0.4428320165508179,0.19454244870299287,2.474947603100613,0.6779439188401618,0.040229885057471264,0.5985821241842401,,0.0,0.05704076634495302,0.02560585310213719,0.7317786193052257,0.775320960298443,0.21398333351693133,5460267.115496648,60240853.1462939,613850878.3687494,2812809834.503192,4.143978470526875,0.5,0.4172200931139016,3.6272236882925055,7.317385882848898,67085.96873145647,1.6388310055103876,2.821226397295619,24.857142857142858,425.15714285714284,1651.4660829599418,3.0301378003110235,0.6450536563049707,128.34934267348595,88.47840185936026,0.5583619631239586,59.56416100000001,197.18822576259427,111741.90809523809,467657.40987740183,977.893699142492,4032.8960673427614,42.053571428571416,133.11423153764264,0.38095238095238093,0.49761335152811925,0.176588422094815,0.03985638045153878,21,0,0,2,0.8952380952380953,1,522,0.0,21,21,13.015344685348328,,0.358300559392917,111741.52714285713,467657.5045359737,0.5583619631239586,5875.729587941181,24663.596943411336,1.5433703360743338,8.90170443731233,4.332083350081442,0.020272758150939457,0.02738632289029678,128.41725508037612,479.4470533563744,613850878.3687493,2799183414.5187006,0.6416994406070831,69,8.159420289855072,3.027439164423977,0.014492753623188406,0.025093071862415377,13436.494172494171,30345.798669544292,0.5,0.17421471420538126,68,3.238095238095238,0.13026819923371646,4.533333333333333,2.924445409369262,3.238095238095238,1.894855189843327,7.226277372262774,3.2494178228114663,0.06711024514091107,0.08564965954214938,0.06945712324501811,0.08449159028185006,0.047619047619047616,0.07988398069416547
PizzaCutter1,0.16164125637109467,0.2377153934711576,2.641610192681838,0.5065351228472547,0.05597579425113464,0.49688917268136545,,0.0,0.009041625831682153,0.006001626504724519,0.3974707552319077,0.46931677611116784,0.33725121300685684,2035396.7422753654,40911166.35412504,505286432.74142003,3073474194.886045,10.403373569963405,0.5,0.595852461605003,217.07380068568872,1125.1502392425402,104677.2069510631,66.70231798928921,305.7364762967108,17.864864864864863,603.2083783783785,3270.9860243761314,3.0008749993761015,0.4963632405785991,61.989033809260995,62.64074320086077,0.3278428799429637,240.2473159459459,1274.5339060340382,78916.83675675676,448752.89207031106,962.8441162039496,5308.607794881335,203.97945945945946,1049.8866446720858,3.9462162162162158,10.051133532357696,0.03820594853764401,0.021756200954982728,37,0,0,2,0.46996996996997,1,661,0.0,37,34,68.14133253566735,,0.24689884992797181,78912.89054054054,448744.0370022359,0.3278428799429637,3961.8506584375627,22431.89468378633,,5.636523896333531,3.4711660358972343,0.018675131911574,0.024063536450611846,280.08608005990885,1469.6691944700024,505286432.74141973,3063373231.5038013,0.7531011500720282,47,8.085106382978724,3.1542227543546772,0.02127659574468085,0.08263627872774634,6979.546098346096,12768.942794554709,0.5,0.015044825131628652,46,1.2432432432432432,0.06959152798789713,3.2857142857142856,1.5406577730392867,1.6428571428571428,0.8698354767504924,7.182795698924731,3.3262664687079515,0.06746934353064699,0.08299404193153005,0.08256368434175532,0.11250572577458338,0.027027027027027032,0.03334480005493786
PizzaCutter3,0.07665416388602819,0.08473970594069574,2.879202541642817,0.5618951261130744,0.03547459252157239,0.4661180996508351,,0.0,0.008855175545959647,0.007419049394791825,0.5344106667605463,0.3823818590808759,0.3180447385184202,17064238.751613792,369632265.40941834,4606873842.340767,28022079428.74218,12.02261996117291,0.5,0.5349062803031505,196.2950533256829,1008.6426724321764,7428.178648447478,62.29614115245023,282.8719907500023,28.18918918918919,526.327027027027,2835.5611058661098,3.369162775096278,0.5472523377776003,188.0060490792763,220.34909939416625,0.27757335929104393,218.9094963243243,1152.8020843083239,367112.3005405405,2095786.6795596564,1243.5363382653986,6896.810250985916,184.17432432432432,938.6784370963624,2.754054054054054,6.502005869755143,0.044450433307085084,0.02890216862160848,37,0,0,2,0.32732732732732733,1,1043,0.0,37,34,63.773329019132255,,0.21726608282210585,367109.5464864865,2095781.016254456,0.27757335929104393,11897.953782315139,67744.73409444666,,9.431521473222892,7.604304277307821,0.017156546341957117,0.021889543832655754,246.506703306177,1280.6287500084152,4606873842.340761,27931675845.8997,0.7827339171778942,105,9.0,2.811377981319153,0.009523809523809525,0.03160994968827818,22772.030724830725,47067.80453573337,0.5,0.006734350297014714,104,2.810810810810811,0.09971236816874401,6.933333333333334,4.479583313955291,3.0588235294117645,2.0291986247835694,8.047846889952153,3.0708943284399433,0.06761253890616416,0.08162350442977817,0.04758068266369048,0.0727084654664266,0.02702702702702703,0.0338968284517327
hill-valley,0.9087314715957775,0.03381832219351442,3.3219202507607806,8.926528984957934e-16,0.08250825082508251,0.42921767943022643,,0.0,0.0013916383009617845,0.00016650836148588997,0.9999292854321659,0.9953880904323222,0.0027272415267882034,377773131.0011141,3287058.097446424,379535697.45168847,3777876842.53219,109.74602427107963,0.5,0.007001057239470774,263.7131446003137,0.6880017303895515,12144.777157840628,10.463404442109104,0.07543041068474025,12.12,3998.475703455,62.109503190870484,4.3127382331450805,0.0011022239195679782,10.939938176331093,0.5210980705739447,0.2258324321722991,392.947034323599,4.59257899150528,129408.28314999999,12517.023553905277,8189.417136196578,34.35996849205967,266.8157658299999,3.096997976409476,0.8334207800000002,0.09811046475280666,0.009111303047865107,0.0011022239195679782,100,0,0,2,1.0,1,1212,0.0,100,100,363.5933225258212,,0.1842278163354686,129407.44972922001,12517.0059737901,0.2258324321722991,19481.352687331368,112.79248620792819,,3.228025599778528,0.043664464030100894,6.818859054864497e-09,6.818859054864497e-08,1077.671468588242,6.0781352080015925,379535697.4516886,4396576.702774231,0.8157721836645314,235,22.097872340425532,7.9083286553092575,0.00425531914893617,0.004137093301006238,105312058098.41519,487093995018.53217,0.5,0.0872599857634463,234,2.34,0.19306930693069307,6.0,4.4426165831931925,2.4893617021276597,1.2762906674283934,21.14712153518124,7.962632898711461,0.021624549357248026,0.06862289452858321,0.012926878250622626,0.06327670309642022,0.010000000000000002,0.007160349202970405
cardiotocography,0.033491020832950566,0.0394879358817241,2.127211404036257,1.4584979728272394,0.016462841015992474,0.9688883619759378,0.03593120312159863,0.0,0.08163506096424201,0.1507937060058727,0.9742047584181182,0.16656373286016293,0.16763102476513164,1402.717760905005,32240.681321394317,47793.72185280944,273716.9910703852,8.83688301657604,0.3333333333333333,0.38650317318772354,,,192.35632251970856,,,60.74285714285714,92.36999999999999,338.44179754210234,2.9911731325771287,1.4356824214998625,17.676318020943445,52.53407083507405,95.00560660095658,51.68343599999999,184.44809088047847,273.5057142857143,802.1952662915083,106.21290686735655,316.7994019245148,82.3457142857143,225.4099446405529,25.60571428571429,57.97824106485804,0.11024302987724577,0.08355939217580331,35,11,0,3,0.05378151260504202,2,2126,0.0,35,25,18.295654395610132,,1.8787803673025971,247.9,770.705356456401,86.90172796391958,60.49882589182836,213.14704170293192,,2.388815785610404,3.4527271303051803,0.18682983969344166,0.22383217158035507,94.90479175996417,278.825566407405,47793.72185280941,196295.99021674646,0.001249614707282367,35,8.514285714285714,3.023159902869732,0.02857142857142857,0.11236108065707663,3755.137085137085,3799.889375535434,0.3333333333333333,0.21633936555429614,34,0.9714285714285714,0.01599247412982126,2.8333333333333335,1.5859229221975182,1.5454545454545454,0.7385489458759964,7.6521739130434785,3.1334349079326094,0.06823640832974036,0.1373699562177405,0.080078125,0.14543415649585423,0.02857142857142857,0.0791457680221889
autoUniv-au1-1000,0.006493982159749867,0.03913871071467942,0.9592123537944506,0.07292952564119239,0.02,0.3098739428558509,,0.0,0.0051445631252922275,0.0075232116129703075,0.8252336065126468,0.03962641729842881,0.06030182809937569,0.009229403087297822,0.012962196231160301,0.2366491491491492,0.07500853675554275,220.29496779414856,0.5,0.34082546853191587,0.0,0.0,0.34623249805005535,0.0,0.0,50.0,0.95,0.22360679774997902,1.7806999210090786,0.07520183199228578,-1.7216515800213137,0.5284566299955253,0.10622144083041934,0.0,0.0,1.0,0.0,0.4680000000000001,0.11499885582954841,0.55,0.5104177855340404,0.0,0.0,0.003746039298018711,0.005515203169380912,20,20,0,2,0.005263157894736842,1,1000,0.0,20,1,255.06040873671037,,0.09602186046103114,1.0,0.0,0.10622144083041934,0.4858075227371847,0.02595948262214397,1.0153044253897567,0.14937754385795804,0.5208832801367016,0.4994994994994995,0.0,0.44666666666666666,0.191664759715914,0.2366491491491492,0.024082327498004742,0.9039781395389689,289,9.411764705882353,1.922093765778466,0.0034602076124567475,0.004403199747036575,38840.71341991342,48641.30595273601,0.5,0.1296770221553184,288,14.4,0.288,20.571428571428573,17.973117899601256,14.4,5.771071231400176,8.429809358752166,2.347208477575848,0.08821079274798163,0.0819974602158854,0.024405192338884083,0.030025758917415855,0.05,0.018669077363069927
wdbc,0.10353726775995672,0.16261738777990137,2.999955970180525,4.8835063889264575e-05,0.05272407732864675,0.879957192374749,,0.0,0.05158464086252799,0.03583982015886094,0.9526351224018599,0.39489663070391817,0.2638053656327699,676.4651048491814,9367.75487681634,15063.218541913291,80983.16589235155,3.1052455419256693,0.5,0.18019417095263515,54.205967045723625,168.8528853807651,1009.1627866986585,48.40541217985295,148.47946832600834,18.966666666666665,35.21501196666667,120.48750179568795,3.6458085500942636,0.22568425948582174,7.698004290153014,12.717419171316568,3.4311443236370343,20.797861403199995,70.00092902515408,264.18550833333336,883.8964955090008,61.89071233954306,195.861385983987,50.799370566666674,157.19118789388529,15.604080399999999,42.52496991277915,0.306782542488121,0.22569828738894582,30,0,0,2,0.3333333333333333,1,569,0.0,30,29,8.778770153770036,,0.7743246604120511,248.58142793333337,843.04594241171,3.4311443236370343,34.904718603211656,119.67576524672921,,1.7312412463356572,1.2719951569968126,0.0002087540337474961,0.00015182160995835746,53.29460552322644,165.81689209219886,15063.218541913287,62593.54696118781,0.22567533958794891,22,4.954545454545454,1.2140947137789433,0.04545454545454545,0.12134757803349355,166.17142857142858,97.39510214382825,0.5,0.06428243465332248,21,0.7,0.03690685413005272,3.0,1.8257418583505538,1.2352941176470589,0.5622957145383871,4.093023255813954,1.6302782918784449,0.15781536441923114,0.13498921418359391,0.18110795454545456,0.10590906115298802,0.033333333333333326,0.12697812517510823
one-hundred-plants-margin,0.033780486777193086,0.030606486482197874,2.922863484144723,0.7746280644343414,0.04,0.4986832003640222,0.28708495888669344,0.0,0.2826381598899358,0.09218829702284788,6.643856189774723,0.2597764265681439,0.18278228176317315,8.26916413540583e-05,0.00010783505680136263,0.0003685180480750846,0.0011793070695617664,5.4505237683717995,0.009999999999999998,1.7434626923745965e-18,0.0,0.0,0.35520776987479014,0.0,0.0,25.0,0.018745523437499998,0.012145594534589415,8.3477806375781,0.5262842964880261,10.493551206995203,24.670440203935403,130.71605952261132,0.011288724890624999,0.007926867424587862,0.1128846875,0.07139422316719207,0.015624954072265624,0.009271989948779554,0.01025390625,0.007681661726989599,0.0,0.0,1.218939036341346,0.3369759171147084,64,0,0,100,0.10664682539682539,64,1600,0.0,64,64,1.3978750347660684,,21.108155534814813,0.1128846875,0.07139422316719207,31.572377474035484,0.016837869171837265,0.009292657477763661,,2.2186061930559444,1.7807977981767762,0.026504409220693415,0.017064349499379676,0.011520964485677083,0.008009140727392096,0.0003685180480750848,0.0004574829726292103,6.354315994455053e-18,486,15.952674897119342,4.3339730879505804,0.00205761316872428,0.0025081231251431364,35151108.731054954,135020776.7983995,0.009999999999999998,0.004769998866441338,485,7.578125,0.303125,18.653846153846153,15.186684451037516,7.82258064516129,4.15883098938966,14.970133882595263,4.526455325871285,0.033605076646554606,0.0812935518634416,0.007474091072631962,0.04189572503445094,0.015624999999999998,0.011873941399983235
one-hundred-plants-shape,0.14640175937908853,0.08394717542822429,3.4593190620865943,8.004041987276706e-05,0.04,0.32258869835817033,0.24716734728688636,0.0,0.3564843686205252,0.022690459978279724,6.643856189774723,0.7019373186513342,0.22101463572295524,6.016691146292023e-08,2.6634442695591146e-08,8.746533409931499e-08,5.271262254226599e-07,3.550087230861953,0.009999999999999998,1.7434626923745965e-18,0.0005413601539352419,7.293466367677196e-05,0.0018270245170597741,0.0004789623695624842,7.690482492583272e-05,25.0,0.00031762890625,4.2706338331743664e-05,8.231712451731301,0.06926775776958327,3.7792511628874492,2.450510880784778,46.780397343899985,0.00022770651093749998,3.2050023880297763e-05,0.002256328125,0.00027640699544862553,0.00060469328125,6.1559302466312e-05,0.0005607578125000001,9.57321408678344e-05,7.465624999999999e-05,3.704875327251403e-05,1.8714628001300153,0.06926962910547174,64,0,0,100,0.7911706349206349,64,1600,0.0,64,64,0.8484572933249149,,10.508838918323477,0.002181671875,0.00027447977082702097,20.93574622264538,0.00029219977471656026,4.601863810026695e-05,,1.388329502361847,0.7061943897478977,0.0006989677122447812,4.545134323952278e-05,0.0005656886067708334,8.83830412112767e-05,8.7465334099315e-08,2.8279471456272008e-08,3.8568015551622365e-08,516,13.054263565891473,3.807626638952442,0.001937984496124031,0.0022957788423458927,3355366.8652616045,9357401.99608202,0.01,0.00494835261340663,515,8.046875,0.321875,23.40909090909091,16.859811587121808,8.046875,3.2534703693816613,12.067895247332686,4.038317362356915,0.04566657323450386,0.0588038275827812,0.011879354484321536,0.032307757611022045,0.015624999999999998,0.009026850617249683
one-hundred-plants-texture,0.054909066022283536,0.07229367477463709,2.6839240641337323,0.7566730122868178,0.04002501563477173,0.5652389044964783,0.26142864521064446,0.0,0.31854375074661323,0.10211917071925658,6.6438276700506105,0.16016806713096962,0.13532039664849918,0.00011793725496741812,0.00015853286262118503,0.0009439440230669113,0.0019506289275829116,6.0613020976685155,0.01,6.253908692933072e-05,0.0,0.0,0.13145721199317706,0.0,0.0,24.984375,0.0180891796875,0.010815319716695516,8.231646052105543,0.542657223604228,15.615852082410031,17.927989128044764,91.73062444569285,0.007714315284375,0.006324445874734827,0.2362369375,0.14777899488354115,0.015625021996169483,0.006912473271524939,0.005493140625,0.004683390546565249,0.0,0.0,1.0961056820788002,0.23964151424643332,64,0,0,100,0.03125,64,1599,0.0,64,64,1.448599718088846,,24.75341222781865,0.2362369375,0.14777899488354115,11.186694349910358,0.02696152492138746,0.014848062567612907,,3.1371212844330323,1.4526321969911067,0.009253128476003899,0.0030437236586642645,0.007502705954084287,0.005049505556265158,0.0009439440230669112,0.0011432723816522437,9.710257485070093e-19,488,21.889344262295083,8.275545304236582,0.002049180327868852,0.002436452007926706,733899746886.276,4802374565675.978,0.01,0.004979401294409419,487,7.609375,0.30456535334584117,11.595238095238095,8.17807754799087,7.609375,2.9579979689186713,20.912820512820513,8.363506686188986,0.020202457117034632,0.06863852040987832,0.00735541585338263,0.042174491628627624,0.015625,0.007620586413085234
qsar-biodeg,0.050658317206706036,0.0828922943699521,1.9212987443485579,1.230539343046578,0.03886255924170616,0.7041822472530491,,0.0,0.023724398633945258,0.018057750531616356,0.9223486063040568,0.1653857250051487,0.1789858801307562,0.47139390861138103,1.7805997843931283,7.936983689426906,27.919171533049557,13.698431907517794,0.5,0.22989348430993914,,,5.79288498861899,,,25.73170731707317,1.467558536585366,2.833466419950624,2.7763149280416832,1.2028740578852042,44.40592861158518,127.07516027032696,0.9836257146133873,0.6465510117073169,1.6251373145371173,16.562963414634147,26.353648693394966,2.683521574384464,6.006690382864273,2.2048853658536585,6.063828401165431,0.3683878048780488,1.4412860285514326,0.0673324226109315,0.053274183544670124,41,3,0,2,0.05975609756097561,1,1055,0.0,41,41,27.534525713569565,,0.4958726373463544,16.194575609756097,26.463568471851833,0.9836257146133873,1.5943960155554693,2.3515435698457594,,3.7878442281591074,4.779485782610065,0.10363270828272975,0.14244531088754933,2.359163279774978,5.982838504271924,7.936983689426899,25.308812806845065,0.5041273626536457,123,9.138211382113822,2.9234080808895584,0.00813008130081301,0.02217340283616948,42007.66573034808,131564.45301513217,0.5,0.017246506858208492,122,2.975609756097561,0.11563981042654028,7.176470588235294,5.468492641003175,4.206896551724138,3.0163756675002675,8.179591836734694,3.1830094271063416,0.05844419260858307,0.0800593490460995,0.04392831693819868,0.0624728309253462,0.024390243902439025,0.045996328111592204
steel-plates-fault,0.05779126985670018,0.09945174704062162,2.688060623033002,1.3101709978131695,0.017001545595054096,1.0,,0.0,0.01739964389183353,0.03290621882671976,0.9311123348674443,0.21575965199326652,0.20547023237759904,5996916324.814467,137048379983.2106,198811235865.5815,1095919731362.8668,18.077987518468458,0.5,0.21675864750437704,,,497143.84706389136,,,58.81818181818182,106068.81368484849,414379.4570352278,3.5676676488102497,1.3102577080205329,91.31013700384342,313.2981408627599,inf,74047.08329921636,293486.9864895937,1144061.2413727273,3659538.9038684634,106447.78586589232,399935.2547696127,73644.06049393938,291615.38346194936,454.47889999999995,1629.9727744071597,0.051505309090197154,0.03481903549712377,33,8,0,2,0.10416666666666667,1,1941,0.0,33,21,51.18997168477554,,1.0,1143606.7624727273,3658170.6313468306,inf,123291.9455607813,435141.5343324667,,3.6402635030814503,7.812977324395325,0.13399899706888355,0.21782249054512026,77825.41635994795,306580.34145268466,198811235865.5816,762373032390.8323,0.0,7,3.857142857142857,1.9518001458970662,0.14285714285714285,0.11490875828592284,38.39999999999999,26.95609599165115,0.5,0.5050762722761053,6,0.18181818181818182,0.0030911901081916537,1.0,0.0,1.0,0.0,3.230769230769231,1.9644272343292228,0.1332356597885714,0.12749517640138822,0.28125,0.17860862707794006,0.030303030303030304,0.06784078825833988
ozone-level-8hr,0.06376467691477691,0.07628696744866045,3.614843890985275,0.2725524388024551,0.028413575374901343,0.4206856151397001,,0.0,0.0033501037798823858,0.001951740864958789,0.33979042531608006,0.3534291180829707,0.303898259370096,25.218704749014496,103.10342943423099,216.9507978350366,1221.1029282650577,11.94971541776627,0.5,0.617811528629446,,,63.36588234605245,,,35.19444444444444,10.022847222222222,16.58464243408555,3.926199293923258,0.27072288520462506,1.4842021477364715,9.115229899155029,0.21503196742343844,7.372229200116667,12.284978828436811,316.4888888888889,1447.7205528999334,296.494606499841,1419.646350984422,296.91818277777776,1419.69586496794,268.71527777777777,1377.3952223753563,0.02843502237809745,0.014755431993795698,72,0,0,2,0.2875586854460094,1,2534,0.0,72,65,126.12646548749223,,0.17697638678546787,47.773611111111116,87.69951783806873,0.21503196742343844,7.570160866371554,12.723677210665114,1.136835709181498,0.08585427834922096,1.1264635177537354,0.007360282350413131,0.005698160452950314,297.0410714395441,1419.9129256122994,216.95079783503652,824.7534118683466,0.8230236132145321,108,8.61111111111111,2.6078004242962116,0.009259259259259259,0.04764433784637711,18457.912975912976,39497.73371891818,0.5,0.0,107,1.4861111111111112,0.04222573007103394,7.133333333333334,5.742904524798613,2.0980392156862746,1.2370109451542346,7.655813953488372,2.894185463638298,0.06831784939891111,0.07725164383975873,0.047054149486400465,0.0645300822605148,0.013888888888888888,0.0187443718739328
climate-model-simulation-crashes,0.025267940552779245,0.1214691148694279,2.9291946900944055,0.31639943453124336,0.037037037037037035,0.4335460295829428,,0.0,0.0033632193541377415,0.00405122956781028,0.4201910370851764,0.017047217966758677,0.07339950355918777,2.8371663394640336,34.68215701240989,1352.6006486091596,5447.659157695589,23.650594036278346,0.5,0.586636736984395,13.787685860122332,46.35420971193221,168.8121215987972,5.6698666912214595,18.51180935122327,27.0,18.473585749999998,62.33325309389152,3.3316191105592714,0.31380320706354364,-1.2216459825483912,0.0668271781100416,0.23146970554134827,13.73244002214,46.308186273109335,36.998766749999994,124.95215419058765,18.575018532685185,62.604911569944825,18.5749486,62.604932825689026,0.1512037,0.36583037973199084,0.017766616620311225,0.02305006308992326,20,0,0,2,0.005263157894736842,1,540,0.0,20,0,163.87070964010553,,0.18796215976713393,36.84756304999999,124.6950057346065,0.23146970554134827,10.688349993513791,36.104524035307804,1.0342168207615596,2.8869604681607572e-05,0.0006582741232405597,0.016790696713834798,0.07421990339718375,18.575005609567903,62.60491549744428,1352.6006486091592,5445.447537518723,0.8120378402328661,36,6.777777777777778,2.331291623740075,0.027777777777777776,0.09506023957239039,1145.942857142857,1134.8888366004105,0.5,0.0,35,1.75,0.06481481481481481,3.5,1.5811388300841898,2.3333333333333335,0.8997354108424374,5.887323943661972,2.5665390580348686,0.09902611657766437,0.13066269257941657,0.1125217013888889,0.1204297370750082,0.05000000000000001,0.05006844669517679
PieChart1,0.18242596712994494,0.2034258158972689,2.6511213280783084,0.48983540879741566,0.0524822695035461,0.48318394521980534,,0.0,0.008632423804752706,0.006023295651144855,0.42476250104906466,0.45384757827605776,0.32443379017622304,4478644.976027327,97966816.45392258,1224512769.1957743,7448234546.702404,11.475086665895134,0.5,0.584742203449301,239.59746549251935,1246.8999464161643,93770.11379949436,69.31480123702678,318.14757270947655,19.054054054054053,682.1440540540541,3707.5711880252243,3.0388677687335552,0.47940630474376805,55.9266005736182,60.07342987378755,0.3045748077841165,260.4174878918917,1381.1151458340607,123113.91486486486,703397.7973372192,1283.6397362468851,7131.2319795783915,217.36162162162165,1118.9853534949357,3.944864864864864,10.051675267122176,0.037016060393817544,0.023023439331036556,37,0,0,2,0.4624624624624625,1,705,0.0,37,34,70.62083970775834,,0.23346672491817586,123109.96999999999,703388.9572158289,0.3045748077841165,6136.712385358594,34925.94571252826,,5.3226288532958685,3.2868547953051044,0.017764310744223275,0.02397552277165996,309.0828413519903,1626.958145455759,1224512769.195774,7424343843.57697,0.7665332750818241,48,7.958333333333333,3.100846372678007,0.020833333333333332,0.07707052704958903,6904.763991563992,13109.907331205683,0.5,0.029462782549439494,47,1.2702702702702702,0.06666666666666667,3.357142857142857,1.6919330254585618,1.7407407407407407,0.9443187447773616,7.052631578947368,3.2823461414983615,0.06671726361437345,0.08677201660696657,0.08353932698567708,0.10836335588167098,0.02702702702702702,0.030175213144138034
PieChart2,0.12192536782886942,0.12499605695048846,2.628722313288586,0.702226601672,0.04832214765100671,0.38856105309215544,,0.0,0.004001954053034398,0.002466100041063958,0.1496523493705478,0.49473388037719424,0.35631148111546934,354895.87754837575,6037026.472813325,72141976.69127016,432819681.5597662,8.385893788219201,0.5,0.6767344093771924,71.39974597754957,342.6091285998661,33403.905995766334,24.563410761412005,97.70545935507995,20.694444444444443,180.7902777777778,942.4762132913067,2.7605289382617197,0.6939638135419783,132.59292199526806,121.84248777828678,0.1778281279657487,75.75509433333333,378.3717454807334,26635.329444444447,146987.00679026605,394.71829530201353,2103.622543029046,66.96305555555554,304.8783074588421,2.1041666666666665,4.243822653491273,0.017845724397414227,0.010750670209038336,36,1,0,2,0.5158730158730159,1,745,0.0,36,35,146.30263982276207,,0.15097969198008485,26633.22527777778,146983.36069549964,0.1778281279657487,1538.1102218629273,8471.705800436373,10.182041815394895,8.312763557607276,5.526720454226255,0.03570105807287147,0.081793623796373,90.53960104399701,432.43034261046955,72141976.69127016,431298481.7112762,0.8490203080199151,23,6.0,2.215646837627989,0.043478260869565216,0.14693583474384164,498.5269841269842,658.5577513827964,0.5,0.09223131928520183,22,0.6111111111111112,0.02953020134228188,2.2,1.1352924243950935,1.4666666666666666,0.7432233529572065,5.155555555555556,2.4116719545082446,0.09069590154591681,0.11095316553540968,0.14359714673913043,0.1432041217136402,0.027777777777777783,0.048305878051839
PieChart3,0.14314585165679683,0.17342276986456323,2.8971432077260397,0.5530281207943233,0.034354688950789226,0.4720915198609185,,0.0,0.00875255205382546,0.007422705034994999,0.541933067099493,0.3839527953537746,0.31524067709282916,18439177.341380145,402976252.6064259,5028721586.605627,30588018637.156273,12.30609320470075,0.5,0.5311507762116221,205.03586725116912,1055.4805305642674,11913.302622378733,63.72805378014574,289.7137267653039,29.10810810810811,531.8867567567568,2863.543862401054,3.3950384914214156,0.5387208951930067,175.58086641392757,191.64870005460196,0.2867866621226155,230.52506627027026,1215.0195492225587,367116.3527027027,2095785.9504266,1405.3119789706143,7819.530037971727,191.63837837837838,977.3678728165582,2.753783783783784,6.502123307620942,0.04403778340411744,0.027853214819889328,37,0,0,2,0.33183183183183185,1,1077,0.0,37,34,64.78767103557631,,0.22287040312459203,367113.598918919,2095780.287071846,0.2867866621226155,12424.522860012326,70779.59810357829,,9.110348869694267,6.99225612680506,0.01679064741143633,0.02186484457664372,255.7186536613893,1329.8127121027328,5028721586.605625,30489586761.04293,0.777129596875408,104,9.0,2.9262786600247943,0.009615384615384616,0.03196542910984335,26202.028993228992,64978.5941513513,0.5,0.054392829322042084,103,2.7837837837837838,0.09563602599814298,6.4375,4.304551854335903,3.433333333333333,2.0288154065914887,8.048309178743962,3.1756941815943844,0.062186229094711123,0.08334210405959071,0.04915530865009014,0.07109923054385067,0.02702702702702703,0.031340093564592594
